object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"voegel4",AmbientSound,-30880.02,-12969.3,971.3276,,,,,,,,
"voegel5_13",AmbientSound,-20248.25,-36035.07,-1331.952,,,,,,,,
"voegel6",AmbientSound,-8899.583,-38752.5,2986.986,,,,,,,,
"voegel7",AmbientSound,-11351.34,-18480.58,2480.059,,,,,,,,
"voegel8",AmbientSound,-16131.8,-9383.251,664.7476,,,,,,,,
"voegel9",AmbientSound,-14231.1,-14703.14,664.7476,,,,,,,,
"waterfalling_Cue2_2",AmbientSound,85984.58,-4976.445,5339.532,,,,,,,,
"waterfalling_Cue3",AmbientSound,31655.47,19806.92,376.0818,,,,,,,,
"waterfalling_Cue_5",AmbientSound,50770,2891.555,2804.323,,,,,,,,
"WindAmbience_Cue10",AmbientSound,-33392.24,-21414.63,427.1367,,,,,,,,
"WindAmbience_Cue11",AmbientSound,-17324.03,-23798.97,2611.496,,,,,,,,
"WindAmbience_Cue2",AmbientSound,-1659.333,-36846.65,5643.413,,,,,,,,
"WindAmbience_Cue3",AmbientSound,5554.035,-26298.63,1904.536,,,,,,,,
"WindAmbience_Cue4",AmbientSound,12596.06,-13363.46,2515.142,,,,,,,,
"WindAmbience_Cue5",AmbientSound,21669.55,-27670.35,2917.389,,,,,,,,
"WindAmbience_Cue6",AmbientSound,36528.96,-34375.5,2761.008,,,,,,,,
"WindAmbience_Cue7",AmbientSound,-1324.636,881.6744,2593.238,,,,,,,,
"WindAmbience_Cue8",AmbientSound,16408.8,772.1544,2593.238,,,,,,,,
"WindAmbience_Cue9",AmbientSound,-24258.79,-12653.25,1278.482,,,,,,,,
"WindAmbience_Cue_3",AmbientSound,7765.578,-38862.99,1732.478,,,,,,,,
"windloop_Cue10",AmbientSound,22234.12,-19041,2534.839,,,,,,,,
"windloop_Cue11_2",AmbientSound,29241.53,-14833.75,2015.566,,,,,,,,
"windloop_Cue2",AmbientSound,11635.74,-27055.89,1308.094,,,,,,,,
"windloop_Cue3",AmbientSound,7046.026,-20717.71,1308.094,,,,,,,,
"windloop_Cue4",AmbientSound,18194.76,-11081.85,2975.632,,,,,,,,
"windloop_Cue5",AmbientSound,9694.33,-14160.85,1786.086,,,,,,,,
"windloop_Cue6",AmbientSound,7375.501,-39556.41,1308.094,,,,,,,,
"windloop_Cue7",AmbientSound,23859.59,-25225.5,5848.976,,,,,,,,
"windloop_Cue8_13",AmbientSound,2256.349,-32468.52,-133.9966,,,,0.1951543,0.1951543,0.1951543,,
"windloop_Cue9",AmbientSound,20734.09,-12969.61,2975.632,,,,,,,,
"windloop_Cue_2",AmbientSound,3675.414,-28063.35,264.4439,,,,,,,,
"AtmosphericFog",AtmosphericFog,784.916,541.0175,1024.1,,,,,,,,
"AudioVolume2_4",AudioVolume,-2400.684,-23178.16,-2031.684,,,,4.498747,0.6654438,0.60992,,
"AudioVolume3",AudioVolume,-2921.246,-22885.97,-2031.684,,,,0.5628783,3.007175,0.60992,,
"AudioVolume4",AudioVolume,-3246.534,-22537.79,-2031.684,,,,2.513595,0.5663558,0.60992,,
"AudioVolume5",AudioVolume,-3577.263,-22662.43,-2031.684,,,,0.5642526,1.542423,0.60992,,
"AudioVolume_1",AudioVolume,-1804.648,-19166.52,-1977.299,,,,4.654243,24.63531,5.577107,,
"BallButton10_2",BallButton_C,69417.86,-8816.895,5212.929,,,,,,,,
"BallButton11_2",BallButton_C,53504.21,25364.87,1507.345,,,,,,,,
"BallButton12",BallButton_C,48131.09,25089.38,1250.619,,,,,,,,
"BallButton13_2",BallButton_C,52187.57,9591.634,3283.497,5.624995,1.072381E-07,22.49969,,,,,
"BallButton14",BallButton_C,55467.17,25561.92,1530.797,,,,,,,,
"BallButton15",BallButton_C,66469.2,-8979.12,5454.47,-5.913574,2.682316E-07,13.66672,,,,,
"BallButton2_3626",BallButton_C,-21110.55,-43144.05,-71.87919,,,,,,,,
"BallButton3_2",BallButton_C,-33820.52,-45569.34,-570.5507,,,,,,,,
"BallButton4_637",BallButton_C,-48487.78,-42160.63,-1767.959,,,,,,,,
"BallButton5",BallButton_C,-51456.18,-41572.16,-1706.65,,,,,,,,
"BallButton6_2071",BallButton_C,-55362.04,-51418.13,-799.0374,0,-4.736237,0,,,,,
"BallButton8_852",BallButton_C,-7350.133,43219.32,257.8888,,,,,,,,
"BallButton9_2",BallButton_C,72922.66,32418.94,2998.9,-11.25,0,0,,,,,
"BallButton_377",BallButton_C,-41499.55,-45863.42,-2450.981,,,,,,,,
"ButtonFloor6_2",BallButton_C,42639.52,9732.541,3866.272,,,,,,,,
"BallistaRadius2_2247",BallistaRadius_C,8771.678,27478.94,730.8411,,,,,,,,
"BallistaRadius_2186",BallistaRadius_C,28926.12,-16331.77,-121.4523,0,110.1481,0,,,,,
"BallRingChain2_3202",BallRingChain_C,-23367.95,-39749.91,-520.6481,0,0,112.4987,1.5,1.5,1.5,,
"BallRingChain3_2",BallRingChain_C,22416.31,15761.27,843.9186,0,79.9989,90.00007,3,3,3,,
"BallRingChain4",BallRingChain_C,-18375.35,-30788.62,500.4616,-0.6273193,56.28245,179.9914,1.5,1.5,1.5,,
"BallRingChain5",BallRingChain_C,-50285.58,-49326.78,-721.8433,-3.051758E-05,179.9998,2.000003E-06,1.5,1.5,1.5,,
"BallRingChain6_2",BallRingChain_C,-54044.24,-48192.58,-218.771,,,,1.23,1.23,1.23,,
"BallRingChain7_2",BallRingChain_C,42022.32,15094.03,3075.698,-90,0,1.650132E-05,3,3,3,,
"BallRingChain8_2",BallRingChain_C,61721.81,37888.18,2789.463,,,,3,3,3,,
"BallRingChain_311",BallRingChain_C,-39262.9,-45546.34,-1653.25,,,,,,,,
"BallRingSingle3",BallRingSingle_C,61803.38,29144.66,1865.95,0,-36.56247,-90,3.5,3.5,3.5,,
"BallRingSingle4",BallRingSingle_C,67976.43,-2798.411,7165.401,0,-39.36115,-90,2,2,2,,
"BallRingSingle_2",BallRingSingle_C,-51454.44,-44875.8,-1328.587,-90,0,3.20354E-05,3,3,3,,
"BarrelClosed2_2",BarrelClosed_Blueprint_C,-159.8878,-34131.1,-204.434,0,-36.56253,0,0.7,0.7,0.7,,
"BarrelClosed_Blueprint2_3",BarrelClosed_Blueprint_C,-1309.868,-27574.43,176.2827,0,0,-90.00009,0.9,0.9000001,0.9000001,,
"BarrelClosed_Blueprint3_5",BarrelClosed_Blueprint_C,5266.799,-29564.51,-664.893,,,,0.7,0.7,0.7,,
"BarrelClosed_Blueprint4",BarrelClosed_Blueprint_C,5686.271,-41142.1,-281.1118,0,100.0001,-89.99997,0.75,0.75,0.75,,
"BarrelClosed_Blueprint5_2",BarrelClosed_Blueprint_C,-8312,-59467,835.0347,,,,0.9,0.9,0.9,,
"BarrelClosed_Blueprint6",BarrelClosed_Blueprint_C,-2233.956,-40321.04,565.8482,3.403012,-56.02441,1.577215,0.75,0.75,0.75,,
"BarrelClosed_Blueprint_2",BarrelClosed_Blueprint_C,1280.956,-30025.54,647.5389,87.38955,179.6002,0.0002724116,0.8,0.8,0.8,,
"BarrelColor_2",BarrelColor_C,-56863.49,54037.27,1341.442,,,,,,,,
"BarrelClosed17",BarrelRed_C,-23097.67,-11201.69,-1746.656,,,,0.7,0.7,0.7,,
"BarrelRed2",BarrelRed_C,-37215.73,-33470.3,335.3062,,,,,,,,
"BarrelRed3",BarrelRed_C,-16451.12,-20916.89,517.5937,,,,,,,,
"BarrelRed4",BarrelRed_C,-27276.82,-15123.95,565.694,,,,,,,,
"BarrelRed5",BarrelRed_C,-29208.17,-14664.25,-2286.183,,,,,,,,
"BarrelRed6",BarrelRed_C,-22681.9,-15172.64,-649.5325,,,,,,,,
"BarrelRed_2",BarrelRed_C,-31457.98,-13723.42,-39.38902,,,,,,,,
"Battery2",Battery_C,-9890.25,28393.43,3080.59,,,,,,,,
"Battery3",Battery_C,-23200.52,28954.64,465.9162,0,-48.95834,0,,,,,
"Battery4",Battery_C,-18797.63,45697.98,1425.431,,,,,,,,
"Battery5",Battery_C,17779.41,4879.467,996.4911,,,,2,2,1.68,,
"Battery6_2",Battery_C,21727.81,21380.78,836.5254,0,-11.25046,0,,,,,
"BoxCollision_10",BeamCollision_C,7206.136,-17638.32,7979.324,,,,,,,,
"Bench_Wooden_01_2",Bench_Wooden_01_C,1279.745,-36578.25,-186.1649,0,-22.50006,0,,,,,
"Bench_Wooden_11",Bench_Wooden_01_C,-11059.98,-47877.5,-233.8716,0,33.75005,0,1.5,1.5,1.5,,
"Bench_Wooden_14",Bench_Wooden_01_C,-60426.02,60999.12,452.2568,0,84.37505,0,1.5,1.5,1.5,,
"Bench_Wooden_8",Bench_Wooden_01_C,17345.49,-29844.09,-187.1302,0,56.25006,0,1.5,1.5,1.5,,
"BigButton2_1794",BigButton2_C,23135.92,-25527.65,3204.323,,,,3,3,3,,
"BigButton2Once3_1164",BigButton2_C,-33391.62,-40002.76,-1061.287,,,,5,5,5,,
"BigButton10_450",BigButton2Once_C,-27146.41,-14870.23,44.58548,0,0,90.00011,6,6,6,,
"BigButton23",BigButton2Once_C,-49164.21,-47299.15,1613.323,0.0003415094,3.358004E-11,0.0001983642,8,8,8,,
"BigButton2Once2_898",BigButton2Once_C,-39525.68,-30886.35,1604.754,-90,159.444,-69.4437,10,10,10,,
"BigButton2Once4",BigButton2Once_C,-26900.83,30387.62,3230.891,-67.1701,89.99942,179.9988,9,9,9,,
"BigButton2Once5_1066",BigButton2Once_C,-39021.62,61206.75,3024.468,90,0.1582583,0.1582583,6,6,6,,
"BigButton2Once_1080",BigButton2Once_C,-17664.22,-20494.09,663.1766,0,0,-179.9999,3,3,3,,
"BigButton34",BigButton2Once_C,-41130.98,-30801.66,-900.1082,,,,3,3,3,,
"BigButton11_2",BigButton_C,-30401.47,-23362.41,-1182.117,,,,3,3,3,,
"BigButton13_2",BigButton_C,80885.87,38619.99,1646.912,,,,3,3,3,,
"BigButton15_1598",BigButton_C,8537.789,32178.68,-1110.844,,,,3,3,3,,
"BigButton16_5616",BigButton_C,-1583.563,-28170.94,95.01558,,,,3,3,3,,
"BigButton18_26904",BigButton_C,21837.66,-30638.85,-1423.593,,,,3,3,3,,
"BigButton19_29021",BigButton_C,8884.736,-336.6234,75.33382,,,,3,3,3,,
"BigButton20",BigButton_C,8499.336,-48.74991,196.9062,,,,3,3,3,,
"BigButton21",BigButton_C,47832.34,-2741.143,3141.175,,,,3,3,3,,
"BigButton22_2",BigButton_C,47797.25,9986.361,3486.646,,,,4,4,4,,
"BigButton24_3628",BigButton_C,-38455.23,-28169.29,529.8975,,,,3,3,3,,
"BigButton25_1850",BigButton_C,-7122.024,28763.75,255.5622,,,,6,6,6,,
"BigButton26_3603",BigButton_C,-42742.41,53358.47,1017.844,,,,4,4,4,,
"BigButton27_1892",BigButton_C,-2177.065,-22352.4,-2286.02,,,,3,3,3,,
"BigButton28_884",BigButton_C,13520,14860,940,,,,3,3,3,,
"BigButton30",BigButton_C,11500,13670,1800,,,,3,3,3,,
"BigButton31_1332",BigButton_C,-42836.17,61254.93,1030.559,,,,3,3,3,,
"BigButton32_2",BigButton_C,22543.67,11962.51,424.0428,0,0,-10.00003,3,3,3,,
"BigButton33",BigButton_C,48173.39,9011.46,3486.646,,,,4,4,4,,
"BigButton35_2",BigButton_C,82499,-29,4728,,,,3,3,3,,
"BigButton37_2",BigButton_C,-45653.55,14289.93,963.368,,,,3,3,3,,
"BigButton38",BigButton_C,-45653.55,15660.97,963.368,,,,3,3,3,,
"BigButton39_2",BigButton_C,43012.68,13099.78,3064.683,0,-45.00003,0,3,3,3,,
"BigButton3_1248",BigButton_C,23870,-20960,-420,,,,3,3,3,,
"BigButton40",BigButton_C,-24959.33,-21498.42,-365.0562,,,,3,3,3,,
"BigButton41",BigButton_C,20165.41,-24604.04,1773.626,,,,3,3,3,,
"BigButton42",BigButton_C,-26533.64,-22524.57,-27.47278,,,,3,3,3,,
"BigButton4_6882",BigButton_C,21890.73,-27434.54,93.40695,,,,3.5,3.5,3.5,,
"BigButton5_14361",BigButton_C,1991.053,-23634.91,-2331.458,,,,3,3,3,,
"BigButton6_3068",BigButton_C,-5552.898,-39618.82,559.6794,,,,4,4,4,,
"BigButton7_13333",BigButton_C,10601.33,1240,1412.592,0,90.00009,-89.99994,3,3,3,,
"BigButton8_2466",BigButton_C,4990.209,-38910.15,-236.6849,,,,2,2,2,,
"BigButton9_408",BigButton_C,-24060.86,-11878.38,-1803.544,,,,3,3,3,,
"BigButton_617",BigButton_C,6584.305,-27745.8,326.8777,,,,3,3,3,,
"BigButton14_5",BigButtonWeight_C,51480.37,-2382.436,3173.262,0,112.4988,0,12,12,12,,
"BigButtonWeight2_2",BigButtonWeight_C,65067.57,38340.05,1668.136,,,,6,6,6,,
"BigButtonWeight_2",BigButtonWeight_C,38963.01,27641.08,860.4904,,,,6,6,6,,
"BlockingVolume10",BlockingVolume,-1136.238,-32794.46,-2148.028,,,,,,,,
"BlockingVolume100_3",BlockingVolume,-8518.983,4002.882,-685.1221,,,,2.124556,1.662702,1,,
"BlockingVolume101",BlockingVolume,5002.281,-38931.96,-218.5611,0,-42.98859,-89.99994,1.002468,0.363422,0.9023457,,
"BlockingVolume102_3",BlockingVolume,-27175.92,-12112.37,-1794.407,,,,1.19272,1.281168,4.090192,,
"BlockingVolume103",BlockingVolume,-31133.97,-19805.81,-1051.641,0,-12.99255,0,0.194154,0.113543,2.606882,,
"BlockingVolume104",BlockingVolume,-31477.5,-21544.55,-1051.641,0,-12.99255,0,0.194154,0.113543,2.606882,,
"BlockingVolume105",BlockingVolume,-31523.84,-21790.28,-1051.641,0,-12.99255,0,0.194154,0.113543,2.606882,,
"BlockingVolume106_12",BlockingVolume,-30350.16,-18696.97,-46.28209,0,-12.41064,4.624058,6.133141,0.180056,5.359685,,
"BlockingVolume107",BlockingVolume,-31178.6,-19385.12,-23.94238,0,76.15307,6.003582,8.154583,0.180056,4.484118,,
"BlockingVolume108_16",BlockingVolume,-25857.95,-22446.63,-264.5121,0,-38.76468,0,1.704359,0.1818284,1.32512,,
"BlockingVolume109",BlockingVolume,-26174.54,-22230.53,-264.5124,0,-31.36945,0,1.704359,0.181828,1.32512,,
"BlockingVolume11",BlockingVolume,-1330.073,-32307.35,-2148.028,,,,,,,,
"BlockingVolume110",BlockingVolume,-26479.72,-22225.9,-264.5124,0,34.2307,0,1.704359,0.181828,1.32512,,
"BlockingVolume111",BlockingVolume,-25777.42,-22718.23,-264.5124,0,63.95619,0,1.704359,0.181828,1.32512,,
"BlockingVolume112_22",BlockingVolume,-29355.71,-26326.38,-1093.209,-7.961578,-44.99994,2.370728E-06,0.1844796,3.317162,3.837944,,
"BlockingVolume113_7",BlockingVolume,-13008.84,23525.18,722.1467,-33.01752,13.45431,-7.427032,,,,,
"BlockingVolume114_4",BlockingVolume,23115.46,-27313.73,2909.81,0,33.75005,0,5.106576,1,3.119539,,
"BlockingVolume115_6",BlockingVolume,9204.262,-319.8897,199.7901,,,,0.600805,0.4188819,1,,
"BlockingVolume116_10",BlockingVolume,29831.98,-32728.88,1872.442,0,-45,0,1,1,2.149985,,
"BlockingVolume117",BlockingVolume,-14824.36,22962.44,-1130.096,-16.1532,1.924166,-6.761047,0.691715,0.7194373,1,,
"BlockingVolume118_11",BlockingVolume,-45320.45,58328.59,2262.356,,,,,,,,
"BlockingVolume119",BlockingVolume,-46135.22,40473.87,1303.166,,,,,,,,
"BlockingVolume120_3",BlockingVolume,-15280,-42731.75,-1190,,,,0.1294879,0.7695583,1.200019,,
"BlockingVolume121",BlockingVolume,-14437.62,-42736.65,-1190,,,,0.129488,0.8608373,1.200019,,
"BlockingVolume122",BlockingVolume,-14857.37,-42666.23,-1065.765,-90,180,180,0.129488,0.159946,4.290061,,
"BlockingVolume123",BlockingVolume,-14857.37,-42798.86,-1196.926,-39.99976,89.99995,-89.99991,0.129488,1.840716,4.290061,,
"BlockingVolume124",BlockingVolume,-14434.74,-34920.07,-1190,0,-179.9999,0,0.129488,0.769558,1.200019,,
"BlockingVolume125",BlockingVolume,-15277.13,-34915.18,-1190,0,-179.9999,0,0.129488,0.860837,1.200019,,
"BlockingVolume126",BlockingVolume,-14857.37,-34985.59,-1065.765,-90,6.72131,173.279,0.129488,0.159946,4.290061,,
"BlockingVolume127",BlockingVolume,-14857.37,-34852.96,-1196.926,-39.99945,-89.99982,-89.9996,0.129488,1.840716,4.290061,,
"BlockingVolume128",BlockingVolume,-18717.41,41849.32,557.6125,0,-3.911285,1.214971E-05,0.129488,0.769558,1.200019,,
"BlockingVolume129",BlockingVolume,-17877.35,41786.98,557.6125,0,-3.911285,1.214971E-05,0.129488,0.860837,1.200019,,
"BlockingVolume12_11",BlockingVolume,21174.49,-21983.83,557.3417,,,,,,,,
"BlockingVolume13",BlockingVolume,20691.41,-22068.37,557.3417,,,,,,,,
"BlockingVolume130_13",BlockingVolume,25353.24,-634.399,733.4272,-44.99998,-39.37485,-1.597404E-05,4.100974,1.763826,1,,
"BlockingVolume131_14",BlockingVolume,-39255.32,-45540.68,-833.4262,,,,2.079893,1.888787,0.2695803,,
"BlockingVolume132_17",BlockingVolume,-38619.49,-46742.16,-1667.496,-0.0003662109,-22.50003,-90.00006,0.1809428,1.475492,1.50456,,
"BlockingVolume133",BlockingVolume,-27346.67,-36706.21,-826.0822,0,-93.92731,0,2.685399,4.933246,4.431056,,
"BlockingVolume134_3",BlockingVolume,-36322.91,-32108.47,1178.221,,,,1,5.14507,7.021969,,
"BlockingVolume135_4",BlockingVolume,43905.55,-20032.32,1209.262,,,,1,1.967219,1,,
"BlockingVolume136_3",BlockingVolume,-27514.82,-40087.44,-363.9826,,,,2.353136,1.312253,8.240261,,
"BlockingVolume137_15",BlockingVolume,-36242.87,40596.01,-2709.969,0,0,11.25005,12.74064,0.5799946,3.292962,,
"BlockingVolume138_16",BlockingVolume,4140.228,-26118.66,-492.274,0,50.62515,-33.75006,0.7373524,0.5668527,0.2500588,,
"BlockingVolume139_7",BlockingVolume,-36698.45,-32357.68,446.5923,0,-45.00006,0,,,,,
"BlockingVolume140_6",BlockingVolume,-16017.74,-14576.04,-1188.218,,,,0.6315334,1.18532,0.2676848,,
"BlockingVolume141",BlockingVolume,-26625.71,-22428.27,-264.2906,0,67.98077,0,1.704359,0.181828,1.32512,,
"BlockingVolume142",BlockingVolume,-26991.6,-38071.83,-724.4525,,,,1.287509,1.312253,2.923068,,
"BlockingVolume143_4",BlockingVolume,-38706.12,-33057.9,1601.509,,,,2.984651,2.864758,2.400375,,
"BlockingVolume144_7",BlockingVolume,-956.309,-28540.17,562.7015,,,,1.018839,1.457325,1.633203,,
"BlockingVolume145",BlockingVolume,-401.4422,-27503.71,493.6194,0,-5.592529,0,1.954553,1.457325,1.633203,,
"BlockingVolume146_3",BlockingVolume,-22121.09,-33173.2,-550,0,-40.00006,0,1,1.56989,3.90302,,
"BlockingVolume147",BlockingVolume,-23438.81,-34743.59,-550,0,-40.00006,0,1,2.580465,3.90302,,
"BlockingVolume148",BlockingVolume,-26631.3,-22615.33,-264.2906,0,138.1633,0,1.189892,0.181828,1.32512,,
"BlockingVolume149",BlockingVolume,-18291.31,41885.87,681.8477,-90,0,-3.911011,0.129488,0.159946,4.290061,,
"BlockingVolume14_3",BlockingVolume,-10089.22,29783.73,259.3399,,,,2.781411,1,1,,
"BlockingVolume150",BlockingVolume,-18300.36,41753.56,550.6861,-39.99878,86.08855,-89.99908,0.129488,1.840716,4.290061,,
"BlockingVolume151_3",BlockingVolume,13762.77,1379.42,-75.00204,,,,0.5768211,0.5768211,0.2763047,,
"BlockingVolume152_3",BlockingVolume,-7683.546,-31808.98,2982.823,0,-58.90106,0,1,4.758046,4.332632,,
"BlockingVolume153",BlockingVolume,-8716.549,-31740.07,2982.823,0,-112.1989,0,1,7.692894,4.332632,,
"BlockingVolume154",BlockingVolume,-6908.92,-31055.96,3179.764,0,-143.7397,0,1,3.054494,5.019367,,
"BlockingVolume155",BlockingVolume,-9507.119,-31363.08,2274.182,0,-146.3983,0,1,5.220304,10.23475,,
"BlockingVolume156",BlockingVolume,-9801.42,-30391.02,1880.102,0,-178.9461,0,1,5.220304,10.23475,,
"BlockingVolume157_5",BlockingVolume,-16535.06,-12251.24,-1225.084,,,,1,1.910025,0.2691483,,
"BlockingVolume158",BlockingVolume,-32734.7,-27213.67,-32.84824,0,-100.0002,0,2.290001,3.386889,1.059433,,
"BlockingVolume159_7",BlockingVolume,-29976.78,-22971.48,-1071.399,0,29.64499,0,0.2212108,0.7077926,0.7100358,,
"BlockingVolume15_4",BlockingVolume,-2442.684,15156.72,872.1149,0,33.18465,0,0.2380334,2.09508,2.289214,,
"BlockingVolume160",BlockingVolume,-29176.5,-22888.61,481.0201,0,5.626678E-05,0,0.221211,0.707793,0.710036,,
"BlockingVolume161",BlockingVolume,13750.05,946.4659,-75.00204,,,,0.576821,0.576821,0.276305,,
"BlockingVolume162",BlockingVolume,13345.07,1401.622,-75.00204,,,,0.576821,0.576821,0.276305,,
"BlockingVolume163",BlockingVolume,13332.35,968.6674,-75.00204,,,,0.576821,0.576821,0.276305,,
"BlockingVolume164",BlockingVolume,13412.92,968.6674,-157.7525,90,2.146521E-06,2.146522E-06,0.3869407,0.576821,0.276305,,
"BlockingVolume165",BlockingVolume,13640.9,968.6674,-157.7525,90,2E-06,2E-06,0.386941,0.576821,0.276305,,
"BlockingVolume166",BlockingVolume,-38866.43,-46640.05,-1692.013,-0.0003662109,-22.50003,-90.00006,0.180943,1.475492,1.50456,,
"BlockingVolume167",BlockingVolume,18002.7,5066.265,353.7153,,,,0.576821,0.576821,0.276305,,
"BlockingVolume168_19",BlockingVolume,36495.71,-38444.53,779.5492,,,,1,1,0.4404425,,
"BlockingVolume16_3",BlockingVolume,15712.33,-16578.02,2112.538,0,11.25004,0,1,2.033856,3.387149,,
"BlockingVolume178",BlockingVolume,34058.09,-30306.66,744.4841,,,,0.7976462,0.7976462,0.440443,,
"BlockingVolume17_3",BlockingVolume,-16532.29,-12473.11,-1126.884,,,,0.62983,0.1229853,0.6606647,,
"BlockingVolume182_3",BlockingVolume,-26602.78,-24033.91,-872.9898,,,,2.944112,1,1,,
"BlockingVolume183",BlockingVolume,13431.24,1420.389,-157.7525,90,2E-06,2E-06,0.386941,0.576821,0.276305,,
"BlockingVolume184_10",BlockingVolume,-34745.69,-28023.44,981.1976,0,22.50003,0,,,,,
"BlockingVolume185_3",BlockingVolume,-4147.726,-36989.44,521.9194,,,,1,1,0.1905145,,
"BlockingVolume186_3",BlockingVolume,-2449.695,-23174.59,-1939.309,,,,4.450437,0.7759537,0.1585431,,
"BlockingVolume187",BlockingVolume,-2449.695,-23174.59,-2120.369,,,,4.450437,0.775954,0.158543,,
"BlockingVolume188",BlockingVolume,-4075.568,-40603.65,2512.034,,,,1.871052,4.751096,5.107604,,
"BlockingVolume189_23",BlockingVolume,19959.66,-27189.03,2063.643,,,,1.294081,1.293717,0.4402448,,
"BlockingVolume18_3",BlockingVolume,27874.25,33253.6,4680.054,,,,2.564408,1,1,,
"BlockingVolume190",BlockingVolume,8532.567,601.9368,287.4163,,,,0.7307928,0.418882,2.246657,,
"BlockingVolume191",BlockingVolume,-25963.9,-22950.09,-264.5124,0,41.45626,0,1.704359,0.181828,1.32512,,
"BlockingVolume192",BlockingVolume,-26138.81,-22998.21,-252.6307,0,-37.29373,0,1.0915,0.181828,1.505338,,
"BlockingVolume193_3",BlockingVolume,-48760.19,-42923.98,-1630.599,,,,1.141244,1.089906,1,,
"BlockingVolume194_6",BlockingVolume,-53042.14,-46187.65,-791.8336,,,,,,,,
"BlockingVolume195_9",BlockingVolume,-52232.47,-46730.38,-852.5682,,,,5.307217,0.5890989,1,,
"BlockingVolume196_12",BlockingVolume,-47588.18,-45559.05,-636.5511,,,,0.6818859,6.469982,3.072269,,
"BlockingVolume197",BlockingVolume,-47588.01,-47469.11,-919.4426,,,,0.681886,11.91478,6.37207,,
"BlockingVolume198",BlockingVolume,-49541.31,-48377.44,-1000.168,,,,1.443786,5.122255,7.333602,,
"BlockingVolume199",BlockingVolume,-50819,-46735.3,-1030.471,0,-89.99994,0,1.513863,8.952246,7.333602,,
"BlockingVolume19_5",BlockingVolume,48549,860,3084,,,,0.4761494,1,2.484619,,
"BlockingVolume200",BlockingVolume,-47392.47,-45890.5,-239.5662,,,,0.681886,34.18101,6.37207,,
"BlockingVolume201",BlockingVolume,-52825.48,-49972.6,-1404.515,,,,1.397825,1,1,,
"BlockingVolume202",BlockingVolume,-51608.64,-42497.14,-432.0629,0,89.99996,0,0.681886,40.54478,4.372817,,
