object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"Cartoon_plank_144",StaticMeshActor,11461.2,-1942.988,1831.03,,,,2,2,2,,
"Cartoon_plank_145",StaticMeshActor,11371.2,-1642.988,2071.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_146",StaticMeshActor,11661.2,-2042.988,1471.03,0,360,0,2,2,2,,
"Cartoon_plank_147",StaticMeshActor,12661.2,-1142.988,1831.03,,,,2,2,2,,
"Cartoon_plank_148",StaticMeshActor,11671.2,-1742.988,2071.03,0,7.629395E-06,0,2,2,2,,
"Cartoon_plank_149",StaticMeshActor,12061.2,-2042.988,1471.03,0,360,0,2,2,2,,
"Cartoon_plank_150",StaticMeshActor,12071.2,-1742.988,2071.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_151",StaticMeshActor,12471.2,-1342.988,2071.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_152",StaticMeshActor,11471.2,-1342.988,2071.03,0,7.629395E-06,0,2,2,2,,
"Cartoon_plank_153",StaticMeshActor,12471.2,-1442.988,2191.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_154",StaticMeshActor,11771.2,-1442.988,2071.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_155",StaticMeshActor,12471.2,-1642.988,2191.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_156",StaticMeshActor,12071.2,-1642.988,2191.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_157",StaticMeshActor,12471.2,-1742.988,2071.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_158",StaticMeshActor,11471.2,-1342.988,2311.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_159",StaticMeshActor,11771.2,-1442.988,2311.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_160",StaticMeshActor,11671.2,-1742.988,2311.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_161",StaticMeshActor,12071.2,-1342.988,2071.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_162",StaticMeshActor,11471.2,-1342.988,2551.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_163",StaticMeshActor,11771.2,-1442.988,2551.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_164",StaticMeshActor,12071.2,-1442.988,2191.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_165",StaticMeshActor,11371.2,-1642.988,2791.03,0,270.0003,0,2,2,2,,
"Cartoon_plank_166",StaticMeshActor,11471.2,-1342.988,2791.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_167",StaticMeshActor,11771.2,-1442.988,2791.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_168",StaticMeshActor,11671.2,-1742.988,2791.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_169",StaticMeshActor,11371.2,-1642.988,3031.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_170",StaticMeshActor,11471.2,-1342.988,3031.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_171",StaticMeshActor,11371.2,-1642.988,2311.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_172",StaticMeshActor,11671.2,-1742.988,3031.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_173",StaticMeshActor,11371.2,-1442.988,2191.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_174",StaticMeshActor,11671.2,-1342.988,2191.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_175",StaticMeshActor,11771.2,-1642.988,2191.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_176",StaticMeshActor,11371.2,-1642.988,2551.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_177",StaticMeshActor,11671.2,-1742.988,2551.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_178",StaticMeshActor,11671.2,-1342.988,2431.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_179",StaticMeshActor,11771.2,-1642.988,2431.03,0,270.0004,0,2,2,2,,
"Cartoon_plank_18",StaticMeshActor,12226.25,-1572.665,956.4565,0,-89.99999,0,6.843822,6.843822,6.843822,,
"Cartoon_plank_180",StaticMeshActor,11471.2,-1742.988,2431.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_181",StaticMeshActor,11371.2,-1442.988,2671.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_182",StaticMeshActor,11671.2,-1342.988,2671.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_183",StaticMeshActor,11771.2,-1642.988,2671.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_184",StaticMeshActor,11471.2,-1742.988,2671.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_185",StaticMeshActor,11371.2,-1442.988,2911.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_186",StaticMeshActor,11771.2,-1442.988,3031.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_187",StaticMeshActor,11771.2,-1642.988,2911.03,0,270.0004,0,2,2,2,,
"Cartoon_plank_188",StaticMeshActor,11471.2,-1742.988,2911.03,0,180.0002,0,2,2,2,,
"Cartoon_plank_189",StaticMeshActor,11371.2,-1642.988,3271.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_19",StaticMeshActor,12138,-1321.14,973.1837,0,-84.4089,0,6.843822,6.843822,6.843822,,
"Cartoon_plank_190",StaticMeshActor,11471.2,-1342.988,3271.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_191",StaticMeshActor,11471.2,-1742.988,2191.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_192",StaticMeshActor,11671.2,-1742.988,3271.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_193",StaticMeshActor,11371.2,-1442.988,3151.03,0,-90.00024,0,2,2,2,,
"Cartoon_plank_194",StaticMeshActor,11671.2,-1342.988,3151.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_195",StaticMeshActor,11771.2,-1642.988,3151.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_196",StaticMeshActor,11371.2,-1442.988,2431.03,0,-90.00024,0,2,2,2,,
"Cartoon_plank_197",StaticMeshActor,11371.2,-1642.988,3511.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_198",StaticMeshActor,11471.2,-1342.988,3511.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_199",StaticMeshActor,11771.2,-1442.988,3511.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_2",StaticMeshActor,12261.2,-2042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_20",StaticMeshActor,12361.2,-2042.988,991.0295,0,8E-06,0,2,2,2,,
"Cartoon_plank_200",StaticMeshActor,11671.2,-1742.988,3511.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_201",StaticMeshActor,11371.2,-1442.988,3391.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_202",StaticMeshActor,11671.2,-1342.988,3391.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_203",StaticMeshActor,11771.2,-1642.988,3391.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_204",StaticMeshActor,11471.2,-1742.988,3391.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_205",StaticMeshActor,11671.2,-1342.988,2911.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_206",StaticMeshActor,11771.2,-1852.988,3631.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_207",StaticMeshActor,11871.2,-1552.988,3631.03,0,-89.99999,0,2,2,2,,
"Cartoon_plank_208",StaticMeshActor,11771.2,-1252.988,3631.03,0,1.907349E-05,0,2,2,2,,
"Cartoon_plank_209",StaticMeshActor,11371.2,-1252.988,3631.03,0,1.9E-05,0,2,2,2,,
"Cartoon_plank_21",StaticMeshActor,12761.2,-2042.988,991.0295,0,8E-06,0,2,2,2,,
"Cartoon_plank_210",StaticMeshActor,11271.2,-1552.988,3631.03,0,90.00002,0,2,2,2,,
"Cartoon_plank_211",StaticMeshActor,11371.2,-1852.988,4051.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_212",StaticMeshActor,11771.2,-1852.988,4051.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_213",StaticMeshActor,11871.2,-1552.988,4051.03,0,-89.99999,0,2,2,2,,
"Cartoon_plank_214",StaticMeshActor,11771.2,-1442.988,3271.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_215",StaticMeshActor,11471.2,-1742.988,3151.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_216",StaticMeshActor,11271.2,-1552.988,4051.03,0,90.00002,0,2,2,2,,
"Cartoon_plank_217",StaticMeshActor,11871.2,-1852.988,3691.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_218",StaticMeshActor,11871.2,-1252.988,3691.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_219",StaticMeshActor,11271.2,-1852.988,3691.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_22",StaticMeshActor,11361.2,-2042.988,991.0295,0,8E-06,0,2,2,2,,
"Cartoon_plank_220",StaticMeshActor,11271.2,-1252.988,3691.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_221",StaticMeshActor,11871.2,-1852.988,3811.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_222",StaticMeshActor,11871.2,-1252.988,3811.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_223",StaticMeshActor,11271.2,-1852.988,3811.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_224",StaticMeshActor,11271.2,-1252.988,3811.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_225",StaticMeshActor,11371.2,-1852.988,3631.03,0,8E-06,0,2,2,2,,
"Cartoon_plank_226",StaticMeshActor,11871.2,-1252.988,3931.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_227",StaticMeshActor,11271.2,-1852.988,3931.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_228",StaticMeshActor,11271.2,-1252.988,3931.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_23",StaticMeshActor,11061.2,-1942.988,991.0295,0,-89.99999,0,2,2,2,,
"Cartoon_plank_231",StaticMeshActor,12411.2,-1452.988,991.0295,0,90,0,,,,,
"Cartoon_plank_234",StaticMeshActor,11631.2,-1372.988,991.0295,0,90,0,,,,,
"Cartoon_plank_235",StaticMeshActor,11631.2,-1662.988,991.0295,0,90,0,,,,,
"Cartoon_plank_236",StaticMeshActor,11451.2,-1372.988,991.0295,0,90,0,,,,,
"Cartoon_plank_237",StaticMeshActor,11771.2,-1252.988,4051.03,0,1.9E-05,0,2,2,2,,
"Cartoon_plank_238",StaticMeshActor,11371.2,-1252.988,4051.03,0,1.9E-05,0,2,2,2,,
"Cartoon_plank_239",StaticMeshActor,11261.2,-1662.988,991.0295,0,90,0,,,,,
"Cartoon_plank_24",StaticMeshActor,11061.2,-1542.988,991.0295,0,-89.99999,0,2,2,2,,
"Cartoon_plank_25",StaticMeshActor,11061.2,-1142.988,991.0295,0,-89.99999,0,2,2,2,,
"Cartoon_plank_251",StaticMeshActor,11871.2,-1852.988,3931.03,0,90.00001,0,2,2,2,,
"Cartoon_plank_255",StaticMeshActor,11601.2,-1552.988,4551.029,0,-89.99999,0,9.456118,9.456118,9.456118,,
"Cartoon_plank_257",StaticMeshActor,12410.94,-1552.988,1141.029,0,-89.99999,0,,,,,
"Cartoon_plank_26",StaticMeshActor,12861.2,-1742.988,991.0295,0,90.00001,0,2,2,2,,
"Cartoon_plank_264",StaticMeshActor,11781.2,-1652.988,991.0295,0,90,0,,,,,
"Cartoon_plank_266",StaticMeshActor,11781.2,-1372.988,991.0295,0,90,0,,,,,
"Cartoon_plank_27",StaticMeshActor,12861.2,-1342.988,991.0295,0,90.00001,0,2,2,2,,
"Cartoon_plank_271",StaticMeshActor,11451.2,-1662.988,991.0295,0,90,0,,,,,
"Cartoon_plank_272",StaticMeshActor,12519.42,-2146.709,1377.843,0,-89.99999,0,0.096562,4.534678,4.534678,,
"Cartoon_plank_274",StaticMeshActor,11261.2,-1372.988,991.0295,0,90,0,,,,,
"Cartoon_plank_28",StaticMeshActor,12761.2,-1042.988,991.0295,0,180,0,2,2,2,,
"Cartoon_plank_29",StaticMeshActor,12361.2,-1042.988,991.0295,0,180,0,2,2,2,,
"Cartoon_plank_30",StaticMeshActor,11961.2,-1042.988,991.0295,0,180,0,2,2,2,,
"Cartoon_plank_304",StaticMeshActor,12519.42,-2145.115,331.2254,0,-180.0001,0,13.95368,7.501174,13.98855,,
"Cartoon_plank_31",StaticMeshActor,11561.2,-1042.988,991.0295,0,180,0,2,2,2,,
"Cartoon_plank_32",StaticMeshActor,11261.2,-1042.988,991.0295,0,180,0,2,2,2,,
"Cartoon_plank_33",StaticMeshActor,11761.2,-1042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_34",StaticMeshActor,11161.2,-2042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_35",StaticMeshActor,12561.2,-2042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_37",StaticMeshActor,12861.2,-1942.988,1111.03,0,90,0,2,2,2,,
"Cartoon_plank_38",StaticMeshActor,12861.2,-1542.988,1111.03,0,90,0,2,2,2,,
"Cartoon_plank_39",StaticMeshActor,12861.2,-1142.988,1111.03,0,90,0,2,2,2,,
"Cartoon_plank_40",StaticMeshActor,12561.2,-1042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_41",StaticMeshActor,12161.2,-1042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_42",StaticMeshActor,11361.2,-1042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_43",StaticMeshActor,11061.2,-1742.988,1111.03,0,270,0,2,2,2,,
"Cartoon_plank_44",StaticMeshActor,11061.2,-1342.988,1111.03,0,270,0,2,2,2,,
"Cartoon_plank_45",StaticMeshActor,11061.2,-1042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_46",StaticMeshActor,11461.2,-2042.988,1111.03,0,180,0,2,2,2,,
"Cartoon_plank_47",StaticMeshActor,12361.2,-2042.988,1231.03,0,180,0,2,2,2,,
"Cartoon_plank_48",StaticMeshActor,12761.2,-2042.988,1231.03,0,180,0,2,2,2,,
"Cartoon_plank_49",StaticMeshActor,12861.2,-1742.988,1231.03,0,90,0,2,2,2,,
"Cartoon_plank_50",StaticMeshActor,12861.2,-1342.988,1231.03,0,90,0,2,2,2,,
"Cartoon_plank_51",StaticMeshActor,12761.2,-1042.988,1231.03,0,180,0,2,2,2,,
"Cartoon_plank_52",StaticMeshActor,12361.2,-1042.988,1231.03,0,180,0,2,2,2,,
"Cartoon_plank_53",StaticMeshActor,11961.2,-1042.988,1231.03,0,180,0,2,2,2,,
"Cartoon_plank_54",StaticMeshActor,11561.2,-1042.988,1231.03,0,180,0,2,2,2,,
"Cartoon_plank_55",StaticMeshActor,11161.2,-1042.988,1231.03,0,180,0,2,2,2,,
"Cartoon_plank_56",StaticMeshActor,11061.2,-1342.988,1231.03,0,270,0,2,2,2,,
"Cartoon_plank_57",StaticMeshActor,11061.2,-1742.988,1231.03,0,270,0,2,2,2,,
"Cartoon_plank_58",StaticMeshActor,11161.2,-2042.988,1231.03,0,360,0,2,2,2,,
"Cartoon_plank_59",StaticMeshActor,11461.2,-2042.988,1231.03,0,360,0,2,2,2,,
"Cartoon_plank_60",StaticMeshActor,11761.2,-1042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_61",StaticMeshActor,11161.2,-2042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_62",StaticMeshActor,12561.2,-2042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_63",StaticMeshActor,12261.2,-2042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_64",StaticMeshActor,12861.2,-1942.988,1351.03,0,90,0,2,2,2,,
"Cartoon_plank_65",StaticMeshActor,12411.2,-1552.988,1051.03,0,90,0,,,,,
"Cartoon_plank_66",StaticMeshActor,12861.2,-1142.988,1351.03,0,90,0,2,2,2,,
"Cartoon_plank_67",StaticMeshActor,12561.2,-1042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_68",StaticMeshActor,12161.2,-1042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_69",StaticMeshActor,11361.2,-1042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_70",StaticMeshActor,11061.2,-1842.988,1351.03,0,270,0,2,2,2,,
"Cartoon_plank_71",StaticMeshActor,11061.2,-1142.988,1351.03,0,270,0,2,2,2,,
"Cartoon_plank_72",StaticMeshActor,11461.2,-2042.988,1351.03,0,180,0,2,2,2,,
"Cartoon_plank_73",StaticMeshActor,11761.2,-1042.988,1471.03,0,180,0,2,2,2,,
"Cartoon_plank_74",StaticMeshActor,11161.2,-2042.988,1471.03,0,180,0,2,2,2,,
"Cartoon_plank_75",StaticMeshActor,12561.2,-2042.988,1471.03,0,180,0,2,2,2,,
"Cartoon_plank_76",StaticMeshActor,12261.2,-2042.988,1471.03,0,180,0,2,2,2,,
"Cartoon_plank_77",StaticMeshActor,12861.2,-1942.988,1471.03,0,90,0,2,2,2,,
"Cartoon_plank_78",StaticMeshActor,12411.2,-1652.988,991.0295,0,90,0,,,,,
"Cartoon_plank_79",StaticMeshActor,12861.2,-1142.988,1471.03,0,90,0,2,2,2,,
"Cartoon_plank_8",StaticMeshActor,11661.2,-1142.988,1831.03,,,,2,2,2,,
"Cartoon_plank_80",StaticMeshActor,12561.2,-1042.988,1471.03,0,180,0,2,2,2,,
"Cartoon_plank_81",StaticMeshActor,12161.2,-1042.988,1471.03,0,180,0,2,2,2,,
"Cartoon_plank_82",StaticMeshActor,11361.2,-1042.988,1471.03,0,180,0,2,2,2,,
"Cartoon_plank_85",StaticMeshActor,12571.2,-1842.988,1951.03,,,,2,2,2,,
"Cartoon_plank_86",StaticMeshActor,11371.2,-1842.988,1951.03,,,,2,2,2,,
"Cartoon_plank_87",StaticMeshActor,12171.2,-1842.988,1951.03,,,,2,2,2,,
"Cartoon_plank_91",StaticMeshActor,11371.2,-1242.988,1951.03,,,,2,2,2,,
"Cartoon_plank_92",StaticMeshActor,11771.2,-1242.988,1951.03,,,,2,2,2,,
"Cartoon_plank_94",StaticMeshActor,12571.2,-1242.988,1951.03,,,,2,2,2,,
"Cartoon_plank_97",StaticMeshActor,11271.2,-1542.988,1951.03,0,90.00001,0,2,2,2,,
"Charred_branch65",StaticMeshActor,38062.16,3258.933,4.495344,45.0005,-89.61489,-90.38469,3.804877,3.888302,3.786895,,
"Concrette_Paving258",StaticMeshActor,22662.86,-2574.466,69.35487,0,-177.4792,0,7.876217,7.876217,7.876217,,
