object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"PointLight183",PointLight,29793.91,-11312.57,813.8163,90,-3.622253E-06,0,,,,,
"PointLight184",PointLight,51381.55,4560.944,3628.494,,,,,,,,
"PointLight185",PointLight,51381.55,4560.944,5004.058,,,,,,,,
"PointLight186",PointLight,39833.4,15086.93,-1245.873,,,,,,,,
"PointLight187",PointLight,39435.01,20752.24,-904.8278,,,,,,,,
"PointLight188",PointLight,40346.63,18604.64,214.1398,,,,,,,,
"PointLight189",PointLight,37786.41,17622.96,361.6539,,,,,,,,
"PointLight190",PointLight,38770.72,15894,2453.463,,,,,,,,
"PointLight191",PointLight,37725.95,18215.36,1302.781,,,,,,,,
"PointLight197",PointLight,-12669.65,-14172.49,4026.754,,,,,,,,
"PointLight201",PointLight,42368.59,-8863.815,82.41692,,,,,,,,
"PointLight204",PointLight,44217.47,14315.57,1713.784,,,,,,,,
"PointLight_0",PointLight,36874.34,1738.874,-93.72243,,,,,,,,
"PointLight_1",PointLight,38418.04,4622.366,28.79871,,,,,,,,
"PointLight_11",PointLight,43586.45,-7964.713,278.7331,,,,,,,,
"PointLight_15",PointLight,32711.45,15683.9,1161.505,,,,,,,,
"PointLight_17",PointLight,4605.516,-5804.926,167.5001,,,,,,,,
"PointLight_2",PointLight,44095.63,-27522.6,2204.284,,,,,,,,
"PointLight_3",PointLight,42997.91,12640.96,1605.276,,,,,,,,
"PointLight_4",PointLight,51603.88,3069.541,3628.494,,,,,,,,
"PointLight_5",PointLight,-6200.312,-16899.86,-713.0742,,,,,,,,
"PointLight_6",PointLight,-6943.366,-19475.34,-689.2311,,,,,,,,
"PointLight_7",PointLight,46171.82,-13692.19,716.3421,90,180,180,,,,,
"PointLight_8",PointLight,41344.36,-9164.366,142.2062,,,,,,,,
"PointLight_9",PointLight,35730.81,12423.26,-870.3767,,,,,,,,
"BankPost",PostProcessVolume,54032.55,-6251.536,-2463.246,,,,20.7018,24.08335,30.07143,,
"GlobalPostProcess2",PostProcessVolume,44799.2,-0.00769,463.4736,,,,4.250506,2.065665,2.059546,,
"InfirmaryPost",PostProcessVolume,4916.18,-12140.57,-59.33044,,,,7.023874,3.831811,6.674658,,
"InfirmaryPost2",PostProcessVolume,-2886.867,-7865.852,537.7653,,,,8.178507,5.093214,6.674658,,
"Race4building",PostProcessVolume,1231.138,-8450.078,239.8948,,,,14.81272,2.689565,6.674658,,
"Race4building2",PostProcessVolume,225.987,-7463.05,239.8948,,,,3.940076,3.811739,6.674658,,
"Sideburg1Post",PostProcessVolume,-3222.387,12359.9,1966.274,,,,59.1344,21.6472,13.15769,,
"TemplePost",PostProcessVolume,-8937.002,-12925.48,-2937.424,,,,59.1344,23.30222,20.63858,,
"SetLastCheckpoint23_2",SetLastCheckpoint_C,38244.27,4126.521,-2326.364,,,,2.105344,9.766088,1,,
"SetLastCheckpoint24",SetLastCheckpoint_C,38413.75,4507.6,-29.90483,,,,,,,,
"SkyLight_1",SkyLight,44799.2,-166.1943,463.4736,,,,,,,,
"Lamp_15",StaticMeshActor,4961.323,-4731.925,12.05176,0,-114.2153,0,5,5,5,,
"SM_Bulb11",StaticMeshActor,32627.46,-4010.761,-2896.818,2.812468,-101.2502,1.8E-05,20,20,20,,
"SM_Bulb14",StaticMeshActor,37652.68,519.7617,-389.0666,2.812468,-101.2502,1.8E-05,20,20,20,,
"SM_Bulb15",StaticMeshActor,44774.55,-12480.65,102.0146,2.812468,-101.2502,1.8E-05,20,20,20,,
"SM_Bulb16",StaticMeshActor,52757.46,-17346.88,996.1593,13.84143,-101.5771,-2.246503,20,20,20,,
"SM_Bulb17",StaticMeshActor,23655.23,-2458.207,42.73431,2.812468,-101.2502,1.8E-05,20,20,20,,
"SM_Bulb23",StaticMeshActor,35876.09,-1744.308,-2879.605,2.812468,-101.2502,1.8E-05,20,20,20,,
"SM_Bulb8",StaticMeshActor,38838.02,-6496.881,24.41913,2.812468,-101.2502,1.8E-05,20,20,20,,
"Streetlamp10",Streetlamp_C,-4701.587,-4774.801,622.1412,0,-112.4993,0,,,,,
"Streetlamp12",Streetlamp_C,7769.932,-5947.382,82.97385,0,33.7502,0,,,,,
"Streetlamp13",Streetlamp_C,5677.308,-6396.411,31.85617,0,134.9998,0,,,,,
"Streetlamp14",Streetlamp_C,8231.313,-9161.864,422.0626,0,45.00006,0,,,,,
"Streetlamp15",Streetlamp_C,4475.477,-10193.8,-800.9259,0,134.9997,0,,,,,
"Streetlamp19",Streetlamp_C,1652.316,-12986.79,-735.5736,0,33.75026,0,,,,,
"Streetlamp2",Streetlamp_C,7710.548,-4431.521,82.97385,0,-56.24994,0,,,,,
"Streetlamp20",Streetlamp_C,253.1673,-13005.42,-796.2216,0,157.5002,0,,,,,
"Streetlamp21",Streetlamp_C,875.601,-11588.64,-788.7488,0,157.5002,0,,,,,
"Streetlamp22",Streetlamp_C,3979.991,-11229.17,-745.6566,0,33.75013,0,,,,,
"Streetlamp23",Streetlamp_C,6143.566,-13113.96,-803.502,0,-56.25,0,,,,,
"Streetlamp24",Streetlamp_C,6753.521,-10688.43,-768.3507,0,-56.25,0,,,,,
"Streetlamp25",Streetlamp_C,7478.582,-3014.496,35.52353,0,45.00003,0,,,,,
"Streetlamp26",Streetlamp_C,-2653.594,-11373.08,-796.2216,0,157.5002,0,,,,,
"Streetlamp27",Streetlamp_C,2106.375,-1320.073,634.3307,0,168.7502,0,,,,,
"Streetlamp3",Streetlamp_C,9955.672,-4301.816,633.9133,0,-78.74997,0,,,,,
"Streetlamp32",Streetlamp_C,554.1612,15167.85,1220.124,0,-157.5,0,,,,,
"Streetlamp33",Streetlamp_C,-3303.684,14045.99,2402.588,0,123.7499,0,,,,,
"Streetlamp34",Streetlamp_C,-1216.761,16105.7,1114.002,0,33.74987,0,,,,,
"Streetlamp35",Streetlamp_C,-6567.231,11897.54,589.981,0,-112.5003,0,,,,,
"Streetlamp4",Streetlamp_C,10781.5,-2633.381,578.4768,0,56.24998,0,,,,,
"Streetlamp40",Streetlamp_C,11991.55,13928.08,1518.231,0,-146.2497,0,,,,,
"Streetlamp41",Streetlamp_C,16464.66,14153.67,1518.231,0,-123.7498,0,,,,,
"Streetlamp44",Streetlamp_C,1838.462,392.6122,715.6525,0,168.7502,0,,,,,
"Streetlamp45",Streetlamp_C,17220.28,-2595.736,-417.1145,0,90.00014,0,,,,,
"Streetlamp5",Streetlamp_C,12841.14,-2556.231,612.2549,0,90.00014,0,,,,,
"Streetlamp6",Streetlamp_C,3628.754,-2974.214,40.44473,0,90.00014,0,,,,,
"Streetlamp7",Streetlamp_C,152.9914,-2889.384,40.44473,0,-157.4997,0,,,,,
"Streetlamp8",Streetlamp_C,196.3849,-3815.754,40.44473,0,-78.74951,0,,,,,
"Streetlamp9",Streetlamp_C,-1656.602,-4387.363,52.09445,0,168.7504,0,,,,,
"Streetlamp_2",Streetlamp_C,5142.989,-3160.138,82.97385,0,112.5001,0,,,,,
