object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"Bench_Wooden_4",Bench_Wooden_01_C,1884.749,-307.266,689.7835,0,89.99995,0,1.356862,1,1,,
"Bench_Wooden_6",Bench_Wooden_01_C,55173.67,-6552.034,-2662.472,0,180,0,,,,,
"Bench_Wooden_8",Bench_Wooden_01_C,54834.69,-6558.032,-2662.472,0,175,0,,,,,
"Bench_Wooden_9",Bench_Wooden_01_C,54577.68,-6713.039,-2662.472,0,270.0002,0,,,,,
"BigButton_3",BigButton_C,37993.64,-1028.777,166.1578,0,-5,0,4,4,4,,
"Birdcage2",Birdcage_C,44560.19,-13554.28,370.8311,0,292.5001,0,3,3,3,,
"Birdcage3_3",Birdcage_C,43676.8,-14790.12,804.1168,0,138.2963,0,,,,,
"Birdcage4",Birdcage_C,44120.42,-15139.48,374.4018,0,177.1877,0,3,3,3,,
"Birdcage_6",Birdcage_C,44610.96,-14523.13,372.4518,0,227.8126,0,3.5,3.5,3.5,,
"BlockingVolume100",BlockingVolume,51885.55,-12208.83,3263.715,0.5858871,-6.421123,3.543379,20.31404,1,4.654042,,
"BlockingVolume101",BlockingVolume,51674.15,-13820.66,1183.543,0,-6.386008,7.160296,35.19043,3.895424,5.110583,,
"BlockingVolume102_22",BlockingVolume,55409.37,2240.43,11627.19,,,,7.548282,14.0343,46.74787,,
"BlockingVolume103",BlockingVolume,57185.68,7023.727,11175.3,0,-33.02287,0,7.548282,45.42022,49.48513,,
"BlockingVolume104",BlockingVolume,56113.62,67.59089,10034.55,0,30.45768,0,7.548282,14.0343,30.35217,,
"BlockingVolume105",BlockingVolume,56470.69,-3067.195,10159.4,0,-16.37292,0,7.548282,14.0343,34.4715,,
"BlockingVolume106",BlockingVolume,56243.85,-5511.727,10602.06,0,6.158149,0,7.548282,14.0343,38.32763,,
"BlockingVolume107",BlockingVolume,57005.25,-7794.937,11569.42,0,31.16174,0,7.548282,14.0343,46.74787,,
"BlockingVolume108",BlockingVolume,57165.55,-10767.08,11569.42,0,-5.319437,0,7.548282,21.97904,46.74787,,
"BlockingVolume109_31",BlockingVolume,20192.51,-38.99707,17096.82,,,,531.1188,371.0989,11.22462,,
"BlockingVolume10_18",BlockingVolume,43861.69,-10367.52,936.5615,,,,3.713912,0.1270384,2.379475,,
"BlockingVolume110",BlockingVolume,50734.05,-18391.21,10027.63,-5.232009,68.03658,-1.243954,5.655797,36.42406,79.79465,,
"BlockingVolume111",BlockingVolume,57093.23,-19353.75,6606.785,-4.070857,95.52263,-3.516514,0.959593,34.99245,79.79465,,
"BlockingVolume112",BlockingVolume,61095.34,-16281.89,6152.958,2.235566,169.1436,-4.892043,0.959593,29.6499,79.79465,,
"BlockingVolume113_6",BlockingVolume,-10017.7,-10375.14,-589.6435,,,,1,1.541222,1,,
"BlockingVolume114",BlockingVolume,51799.55,-12700.47,4060.039,0,-6.386008,7.160296,24.69248,3.895424,12.46347,,
"BlockingVolume115",BlockingVolume,24614.16,6505.298,3420.071,0,25.76296,0,1.46975,5.879304,15.29505,,
"BlockingVolume116",BlockingVolume,25060.81,5406.596,3420.071,0,25.76296,0,1.46975,5.879304,15.29505,,
"BlockingVolume117",BlockingVolume,25530.73,5008.09,4246.445,-19.36198,79.75237,9.954509E-06,1.46975,2.479928,7.72768,,
"BlockingVolume118_5",BlockingVolume,45016.61,10433.43,-2047.483,0,-25.0364,0,3.355783,2.306784,1,,
"BlockingVolume119",BlockingVolume,35260.75,-1019.002,-2461.772,0,-9.278298,11.15166,1.58508,1,3.693281,,
"BlockingVolume11_3",BlockingVolume,38142.32,9547.781,473.7645,,,,0.8382627,0.8382627,0.8382627,,
"BlockingVolume120",BlockingVolume,34973.82,-963.5992,-1781.046,-2.224736,2.087942,16.12986,3.54356,1,4.42781,,
"BlockingVolume121",BlockingVolume,34484.26,-1142.005,-1700.363,2.168872,26.81761,9.761395,3.54356,1,4.68943,,
"BlockingVolume122",BlockingVolume,34021.25,-1302.796,-2297.269,1.29316,14.74327,13.95908,2.408008,1,4.893219,,
"BlockingVolume123_3",BlockingVolume,34445,1418.435,474.8158,0,0,-47.79868,1.570011,1,1,,
"BlockingVolume124",BlockingVolume,34810,850,580,0,0,-48.18018,1.758963,1,1,,
"BlockingVolume125_7",BlockingVolume,34329.18,2010,46.22985,-50.7585,0,0,1,1.826107,1.952979,,
"BlockingVolume126",BlockingVolume,34645.08,2010,237.7693,-61.4579,0,0,1,1.826107,0.7766818,,
"BlockingVolume127",BlockingVolume,34644.7,1628.189,314.5332,-55.44756,-161.3753,5.569791E-05,1,1.826107,1.124189,,
"BlockingVolume128",BlockingVolume,54242.31,-13190.31,4087.044,0,-6.386008,7.160296,4.239325,3.895424,12.46347,,
"BlockingVolume129",BlockingVolume,49361.65,-12644.06,4087.078,0,-6.386008,7.160296,4.239325,3.895424,12.46347,,
"BlockingVolume12_6",BlockingVolume,-1523.431,12605.09,2107.703,0,-10.12415,0,2.566089,1,1.389927,,
"BlockingVolume13",BlockingVolume,20329.17,-3375.084,71.86629,26.29354,0,0,1.51615,2.795805,1,,
"BlockingVolume130_3",BlockingVolume,0.5898127,0.7097621,4.254978,0.0004234717,-0.0002713204,-9.061928E-06,0.1126872,0.1126872,0.02861644,,
"BlockingVolume131_9",BlockingVolume,39842.97,14755.4,1192.625,39.5221,9.424702,4.447366,5.524776,0.8302261,0.3624593,,
"BlockingVolume132_120",BlockingVolume,54148.3,-19779.06,1971.045,,,,3.335192,3.130827,12.85043,,
"BlockingVolume133_3",BlockingVolume,-2132.909,-8780.053,1995.215,,,,1.32878,1.067396,8.859805,,
"BlockingVolume134_6",BlockingVolume,33466.6,-4325.907,-2830.73,0,0,18.2059,4.122327,0.9561217,0.9561217,,
"BlockingVolume135_9",BlockingVolume,-651.2377,-9520.066,-266.3679,,,,1,1.382409,1,,
"BlockingVolume136",BlockingVolume,43890,2660,550,0,56.97935,0,1,1,2.690729,,
"BlockingVolume137_13",BlockingVolume,42382.27,-5098.024,37.18187,,,,1,5.435259,1,,
"BlockingVolume138",BlockingVolume,41838.13,-5098.024,37.18187,,,,1,5.435259,1,,
"BlockingVolume139",BlockingVolume,42110.32,-5565.301,37.18187,0,-90,0,1,2.13064,1,,
"BlockingVolume14",BlockingVolume,22003.97,-4105.084,-40.47816,0,89.49033,0,1.51615,7.679924,1,,
"BlockingVolume140",BlockingVolume,42110.32,-4657.868,37.18187,0,-90,0,1,2.13064,1,,
"BlockingVolume141_19",BlockingVolume,-993.8099,-5354.661,397.7765,,,,0.2863765,0.2863765,0.2391289,,
"BlockingVolume142_3",BlockingVolume,43872.01,-14005.48,944.7294,,,,1,1,5.544003,,
"BlockingVolume143_6",BlockingVolume,49704.28,-17141.12,1034.856,,,,,,,,
"BlockingVolume144_3",BlockingVolume,39925.52,-9067.724,960.6006,0,-34.65317,-19.68646,1,1,3.697666,,
"BlockingVolume145_4",BlockingVolume,49644.84,-17559.78,1537.494,0,-25.52701,-8.651019,0.625011,0.625011,0.1415275,,
"BlockingVolume146",BlockingVolume,49336.09,-17414.26,1529.177,0,-25.52701,-8.651019,0.3918473,0.3918473,0.141528,,
"BlockingVolume147_3",BlockingVolume,20851.46,-3781.936,694.7312,,,,,,,,
"BlockingVolume148",BlockingVolume,18065.83,11799.45,3282.211,,,,,,,,
"BlockingVolume149",BlockingVolume,18336.17,11791.09,3152.852,,,,,,,,
"BlockingVolume150_4",BlockingVolume,18030.49,11796.49,3665.599,,,,1.249868,1.38065,0.8223538,,
"BlockingVolume151_3",BlockingVolume,44032.48,9248.842,-543.7284,,,,0.492204,0.492204,0.6927326,,
"BlockingVolume152_6",BlockingVolume,38426.34,-5644.544,450.6519,0,-28.62899,0,0.2298823,0.7998279,3.471221,,
"BlockingVolume153",BlockingVolume,31640.78,-119.0813,1365.63,,,,1.950513,1.478154,1,,
"BlockingVolume154_6",BlockingVolume,45073.34,-6374.685,660.2722,,,,1.732931,2.277674,4.491656,,
"BlockingVolume155_9",BlockingVolume,41414.79,-10082.52,553.9436,25.56612,20.98195,4.258988E-06,1,1,3.207221,,
"BlockingVolume156_3",BlockingVolume,33365.27,-5065.856,19522.63,,,,19.92727,12.99077,29.73366,,
"BlockingVolume157_3",BlockingVolume,41166.76,10243.41,-327.2807,0,-37.17055,0,0.8000349,0.1597802,0.8000349,,
"BlockingVolume158_3",BlockingVolume,6908.147,-3736.396,186.6696,,,,0.6714984,0.6714984,1,,
"BlockingVolume159_3",BlockingVolume,42425.05,7873.528,1053.55,0,-33.83331,0,0.2031393,0.7193711,0.7117054,,
"BlockingVolume15_3",BlockingVolume,13654.47,12977.84,2008.245,,,,0.4618648,0.4618648,0.3601957,,
"BlockingVolume16",BlockingVolume,7724.267,271.0343,-1361.707,,,,0.6124348,0.6124348,1,,
"BlockingVolume160_3",BlockingVolume,18049.77,11806.13,3660.709,,,,1.190122,1.240407,0.5428067,,
"BlockingVolume161_3",BlockingVolume,768.2519,841.0029,298.8553,-22.3351,0,0,1,6.602978,3.593735,,
"BlockingVolume162_3",BlockingVolume,4168.423,-2187.985,-2291.296,,,,2.002416,1,0.8059995,,
"BlockingVolume163",BlockingVolume,-7421.42,-10674.78,-309.1025,35.87213,194.649,-87.01134,1,1,0.138959,,
"BlockingVolume17",BlockingVolume,7180.029,-196.8176,-1240.771,0,18.76471,0,0.612435,0.612435,1,,
"BlockingVolume18",BlockingVolume,7287.903,317.0004,-1526.095,0,18.76471,0,0.612435,0.612435,1,,
"BlockingVolume19",BlockingVolume,6966.17,550.2349,-1240.771,0,18.76471,0,0.612435,0.612435,1,,
"BlockingVolume20_3",BlockingVolume,5180.406,3516.173,-1872.617,0,65.96143,0,1,1.408377,3.738444,,
"BlockingVolume21_3",BlockingVolume,648.3203,11516.44,2658.307,,,,1.040184,3.454273,2.223016,,
"BlockingVolume22",BlockingVolume,708.5107,11516.44,2663.985,,,,0.3493359,2.452045,1.414424,,
"BlockingVolume23_3",BlockingVolume,42772.38,-15541.26,9665.76,-15.93735,16.13896,-0.4881262,6.682236,37.73254,78.85001,,
"BlockingVolume24",BlockingVolume,43790.91,-18266.3,9166.754,-1.577947,95.64779,2.669055E-07,3.677493,40.03964,69.55934,,
"BlockingVolume25_3",BlockingVolume,17106.79,12948.51,1859.519,,,,1.392303,1.332007,2.697629,,
"BlockingVolume26",BlockingVolume,41815.56,-14837.64,12715.95,-4.239485,16.04022,6.693121,10.59047,37.73254,42.557,,
"BlockingVolume27_3",BlockingVolume,-3442.406,-6635.954,1891.784,0,11.25004,0,,,,,
"BlockingVolume28_3",BlockingVolume,53984.26,322.8275,2789.724,,,,0.6418803,0.6418803,0.1974021,,
"BlockingVolume29",BlockingVolume,53910.52,243.0614,2679.788,-0.08156303,-38.28994,89.56667,0.64188,0.64188,0.197402,,
"BlockingVolume2_4",BlockingVolume,25290,-6080,-114,-5.625,0,0,0.5182568,0.4673888,0.07063521,,
"BlockingVolume30",BlockingVolume,54969.94,-1162.334,2674.23,-0.4409172,-118.3297,90.00519,0.64188,0.64188,0.197402,,
"BlockingVolume31_3",BlockingVolume,33029.13,-9835.851,-2256.743,,,,0.6962484,18.01066,5.203217,,
"BlockingVolume32",BlockingVolume,34021.8,-9835.851,-2256.743,,,,0.696248,18.01066,5.203217,,
"BlockingVolume33",BlockingVolume,32992.75,-6194.314,-2247.391,,,,0.696248,18.01066,5.203217,,
"BlockingVolume34",BlockingVolume,33985.43,-6194.314,-2247.391,,,,0.696248,18.01066,5.203217,,
"BlockingVolume35_9",BlockingVolume,18224.71,-4393.899,-509.8154,,,,1,1,0.1389592,,
"BlockingVolume36",BlockingVolume,18224.71,-4402.733,-16.86679,0,0,-6.086658,1,1,0.138959,,
"BlockingVolume37_3",BlockingVolume,54881.62,-7580.354,-1315.806,,,,1.234424,1.517561,1,,
"BlockingVolume38",BlockingVolume,54793.47,-7719.986,-1315.806,0,-45.00009,0,0.4913395,0.7744764,1,,
"BlockingVolume39",BlockingVolume,54844.51,-8045.424,-1315.806,0,67.50008,0,0.49134,1.01798,1,,
"BlockingVolume3_3",BlockingVolume,19653.11,-2816.272,1866.83,,,,3.428857,1,1.326744,,
"BlockingVolume40",BlockingVolume,55056.56,-8002.466,-1315.806,0,135.0002,0,0.49134,1.01798,1,,
"BlockingVolume41_6",BlockingVolume,52248.46,-10140.44,-2030.454,,,,26.7313,1,7.417372,,
"BlockingVolume42",BlockingVolume,54162.83,-9179.848,-2030.451,0,90.00009,0,9.651984,1,7.417372,,
"BlockingVolume43",BlockingVolume,49601.88,-9179.848,-2030.451,0,90.00009,0,9.651984,1,7.417372,,
"BlockingVolume44_3",BlockingVolume,62991.84,-2476.127,13262.91,0,0,-14.9158,4.76402,1,1,,
"BlockingVolume45",BlockingVolume,62991.84,-4485.703,13208.76,0,0,-14.9158,4.76402,1,1,,
"BlockingVolume46_3",BlockingVolume,42078.61,-7718.665,249.7042,0,-19.66885,0,1,2.755423,0.266824,,
"BlockingVolume47_3",BlockingVolume,23213.56,7265.484,-1494.27,11.25001,-45.00004,0,,,,,
"BlockingVolume48",BlockingVolume,24809.28,6536.924,-1465.451,-0.5783687,9.544282E-06,5.967087E-07,3.670521,1,1,,
"BlockingVolume49",BlockingVolume,38298.9,-12213.42,10868.47,-7.056479,100.9508,-0.1222353,3.677493,25.08689,24.35725,,
"BlockingVolume4_3",BlockingVolume,41757.56,7034.923,618.0154,3.829187,-34.94858,-0.07999077,6.210054,0.2294542,1.513139,,
"BlockingVolume50",BlockingVolume,35686.98,-14518.88,12350.03,-1.673343,172.5967,-3.6777,3.677493,20.56816,52.07075,,
"BlockingVolume51",BlockingVolume,34066.56,-17664.44,14140.56,-3.352113,140.9999,-2.256207,3.677493,20.56816,68.7873,,
"BlockingVolume52",BlockingVolume,31011.4,-21071.63,15001.31,-3.482045,137.5377,-2.049809,3.677493,25.77792,81.01043,,
"BlockingVolume53_6",BlockingVolume,44914.25,7634.917,-1143.397,37.14086,0,0,1.273501,1.440374,1,,
"BlockingVolume54_9",BlockingVolume,41678.07,6501.779,168.9465,4.170329,-36.72451,-28.30628,2.705853,0.5227687,1,,
"BlockingVolume55_12",BlockingVolume,-6.533201,3.132818,187.5767,0,-90.00005,0,0.1510313,1.963181,1.97844,,
"BlockingVolume56_3",BlockingVolume,-3180.288,-16090.35,-865.5909,-11.24924,-42.73104,3.133792E-05,,,,,
"BlockingVolume57_6",BlockingVolume,-9206.509,-15276.33,-869.7856,0,0,31.70892,2.04689,1.310823,1,,
"BlockingVolume58",BlockingVolume,-3367.783,-16141.95,-865.5909,-11.24918,-93.21984,5.09241E-05,,,,,
"BlockingVolume59",BlockingVolume,-3120.529,-15895.73,-865.5909,-11.24913,-13.34408,5.81057E-05,,,,,
"BlockingVolume5_3",BlockingVolume,4011.204,-7011.56,514.2511,13.07783,1.919387,8.425497,0.3168671,0.4814141,0.09063615,,
"BlockingVolume60_11",BlockingVolume,-6684.447,-22288.15,208.6547,,,,5.457604,1,10.93234,,
"BlockingVolume61",BlockingVolume,53676.34,-12969.14,11170.46,0,-93.09028,0,3.677493,38.70034,67.18137,,
"BlockingVolume62",BlockingVolume,63717.8,-13027.66,10806.65,0,-93.09028,0,3.677493,62.04256,67.18137,,
"BlockingVolume63",BlockingVolume,68781.63,-2557.448,10858.66,0,-1.973078,0,3.677493,111.6717,67.18137,,
"BlockingVolume64",BlockingVolume,65661.35,2824.095,11011.72,0,83.20556,0,3.677493,48.36527,67.18137,,
"BlockingVolume65",BlockingVolume,59276.43,7417.323,11170.46,0,22.86241,0,3.677493,48.36527,67.18137,,
"BlockingVolume66",BlockingVolume,54402.23,15295.39,11170.46,0,38.64039,0,3.677493,48.36527,67.18137,,
"BlockingVolume67",BlockingVolume,47708.43,22148.25,11170.46,0,49.19151,0,3.677493,48.36527,67.18137,,
"BlockingVolume68",BlockingVolume,39890.18,27604.68,11170.46,0,58.98274,0,3.677493,48.36527,67.18137,,
"BlockingVolume69",BlockingVolume,30488.09,24825,11170.46,0,137.5699,0,3.677493,80.61089,67.18137,,
"BlockingVolume6_3",BlockingVolume,43277.45,-15008.35,2133.574,0,0,8.112394,0.6995462,0.1542751,0.6448958,,
"BlockingVolume70",BlockingVolume,17451.35,19066.05,11170.46,0,89.32441,0,3.677493,80.61089,67.18137,,
"BlockingVolume71",BlockingVolume,1360.458,19255.79,11170.47,0,89.32441,0,3.677493,80.61089,67.18137,,
"BlockingVolume72",BlockingVolume,-11457.11,17507.54,11170.47,0,111.8134,0,3.677493,58.27496,67.18137,,
"BlockingVolume73",BlockingVolume,-17658.76,10128.67,14468.25,0,171.2859,0,3.677493,58.27496,67.18137,,
"BlockingVolume74",BlockingVolume,-18541.22,-1315.083,14468.25,0,180.0531,0,3.677493,58.27496,67.18137,,
"BlockingVolume75",BlockingVolume,-17576.94,-12829.18,14468.26,0,188.7996,0,3.677493,58.27496,67.18137,,
"BlockingVolume76",BlockingVolume,-12483.48,-20488.98,13849.11,0,250.5343,0,3.677493,53.63433,91.54016,,
"BlockingVolume77",BlockingVolume,-2148.432,-21497.15,13849.11,0,274.9819,0,3.677493,53.63433,111.6592,,
"BlockingVolume78",BlockingVolume,8097.311,-19269.6,13849.11,0,289.6923,0,3.677493,53.63433,91.54016,,
"BlockingVolume79",BlockingVolume,17103.08,-20263.13,13849.11,0,235.5593,0,3.677493,53.63433,91.54016,,
"BlockingVolume7_21",BlockingVolume,32306.3,-5931.249,662.395,,,,,,,,
"BlockingVolume80",BlockingVolume,25827.03,-23220.03,13849.11,0,271.4651,0,3.677493,53.63433,91.54016,,
"BlockingVolume81_5",BlockingVolume,40386.45,-2706.034,-374.8183,0,-45,0,1.609721,1.498275,1,,
"BlockingVolume82_3",BlockingVolume,50578.44,-13518.55,439.1999,0,-6.386008,0,25.15837,7.321352,1.842917,,
"BlockingVolume83_3",BlockingVolume,42070,3690,550,0,56.97935,0,1,1,2.690729,,
"BlockingVolume84_3",BlockingVolume,-1384.887,3950,3245.428,-15.7848,0,0,1,4.863189,2.899351,,
"BlockingVolume85_6",BlockingVolume,32899.76,-10953.99,-1191.889,0,23.51225,10.88658,1,1,1.965201,,
"BlockingVolume86",BlockingVolume,33106.94,-10853.72,-835.9413,0,23.5117,17.28132,1,1,1.965201,,
"BlockingVolume87",BlockingVolume,33949.53,-10919.36,-830,0,-9.278298,11.15166,1.58508,1,3.693281,,
"BlockingVolume88",BlockingVolume,32712.64,-11075.36,-1541.256,0,23.51225,10.88658,1,1,1.965201,,
"BlockingVolume89",BlockingVolume,32591.96,-11148.86,-1905.853,0,23.51192,14.08117,1.529851,1,1.965201,,
"BlockingVolume8_7",BlockingVolume,1748.198,-6140.593,302.4925,,,,1.398203,0.3885729,2.681051,,
"BlockingVolume90_3",BlockingVolume,20549.61,210.4839,1620.126,,,,1.885572,1.086074,1,,
"BlockingVolume91_6",BlockingVolume,54920.73,-7852.879,-1210.285,,,,1,1,0.2497095,,
"BlockingVolume92_6",BlockingVolume,27523.74,5803.753,3420.071,,,,1.46975,5.879304,10.98807,,
"BlockingVolume93",BlockingVolume,27244.52,4685.539,3420.071,0,-27.64116,0,1.46975,5.879304,10.98807,,
"BlockingVolume94",BlockingVolume,27350.01,6963.567,3420.071,0,16.09334,0,1.46975,5.879304,10.98807,,
"BlockingVolume95",BlockingVolume,27095.47,6963.567,3420.071,0,88.59886,0,1.46975,5.879304,10.98807,,
"BlockingVolume96",BlockingVolume,33395.7,-10761.25,-226.6633,0,-7.952044,17.28252,5.304184,1,1.965201,,
"BlockingVolume97_13",BlockingVolume,11884.43,-5536.104,1524.859,,,,1,1,1.875618,,
"BlockingVolume98_16",BlockingVolume,49450.16,-11715.99,2888.11,0.6764013,-7.885924,3.527211,2.483952,1,4.095585,,
"BlockingVolume99",BlockingVolume,54388.71,-12256.5,2937.975,0.676401,-7.885924,3.527211,2.403882,1,4.095585,,
"BlockingVolume9_15",BlockingVolume,47292.2,-16358.91,495.6906,0,-89.99988,0,0.109993,1.613639,1.959487,,
"BlockingVolume_1",BlockingVolume,35857.02,3881.958,710.0005,0,11.25004,0,2.549434,1.229369,5.811162,,
"Bones10",Bones_C,34220.62,-149.6056,-2725.938,0,247.5003,0,,,,,
"Bones11",Bones_C,34344.35,-116.1157,-2725.938,0,33.75012,0,,,,,
"Bones12",Bones_C,34171.63,-253.7765,-2724.787,0,135.0002,0,,,,,
"Bones13_47",Bones_C,45431.75,-1311.697,969.9275,0,79.23029,0,,,,,
"Bones14",Bones_C,47266.61,-10403.66,2350.568,0,18.25822,0,,,,,
"Bones15",Bones_C,31949.13,3681.295,972.2487,0,-90.62216,0,,,,,
"Bones16_7",Bones_C,49234.43,-5593.239,9014.182,,,,,,,,
"Bones17",Bones_C,49302.05,-5688.105,9004.152,0,-45.00006,0,,,,,
"Bones18",Bones_C,41865.91,-5950.104,155.7169,0,77.50851,0,,,,,
"Bones19_2",Bones_C,31475.97,-17775.89,89.07606,0,-45.00009,0,,,,,
"Bones2",Bones_C,43892.83,-4110.599,1506.664,,,,,,,,
"Bones20",Bones_C,31010.9,-18130.33,78.59072,0,-101.2502,0,,,,,
"Bones21",Bones_C,30437.06,-17864.31,76.27151,0,-101.2502,0,,,,,
"Bones22_13",Bones_C,54986.49,-2049.638,1029.073,-5.722046E-06,180.0003,11.25014,,,,,
"Bones23",Bones_C,33100,3539.993,138.4275,0,120.142,0,,,,,
"Bones24_3",Bones_C,38918.25,-7456.965,1323.964,-1.022195,-1.700846,19.5638,,,,,
"Bones25",Bones_C,33086.22,-4822.888,-1212.781,-1.61567,-1.151904,-3.949043,,,,,
"Bones26",Bones_C,32759.94,4672.548,2080.032,0,-158.1222,0,,,,,
"Bones27_8",Bones_C,36462.76,-9019.89,2347.536,0,45.00008,0,,,,,
"Bones28_11",Bones_C,57307.86,-478.393,3752.74,0,78.7501,0,,,,,
"Bones29",Bones_C,56292.41,-6263.191,2668.546,0,78.7501,0,,,,,
"Bones3",Bones_C,38490.36,-5662.712,124.8712,0,-134.9998,0,,,,,
"Bones30_2",Bones_C,38537.11,4274.521,212.586,0,168.7502,0,,,,,
"Bones31",Bones_C,38374.93,4234.394,212.586,0,67.50006,0,,,,,
"Bones32_2",Bones_C,34892.29,-12774.78,66.74927,0,90.00014,0,,,,,
"Bones33_2",Bones_C,33286.59,-456.0349,43.86728,0,113.0412,16.23027,,,,,
"Bones34_5",Bones_C,38052.8,-4485.057,552.5346,0,0,-13.66891,,,,,
"Bones35",Bones_C,32216.35,-13958.58,427.3511,0,-78.95053,0,,,,,
"Bones36",Bones_C,35060.14,-15006.46,962.1489,0,90.00014,0,,,,,
"Bones37_7",Bones_C,38575.69,-8648.039,6629.019,,,,,,,,
"Bones38",Bones_C,38385.51,-8656.039,6593.774,0,75.33857,11.04566,,,,,
"Bones39",Bones_C,38469.53,-8849.77,6611.657,-11.60271,202.3543,3.268439E-06,,,,,
"Bones4",Bones_C,42996.1,-14690.51,391.7675,0,90.00005,0,,,,,
"Bones40",Bones_C,34382,-13544.12,-9.455584,0,90.00014,0,,,,,
"Bones41_2",Bones_C,42173.37,7987.585,-1573.749,11.24998,0,0,,,,,
"Bones42",Bones_C,40215.33,8928.746,84.57614,,,,,,,,
"Bones43",Bones_C,42532.35,12130.26,1402.399,0,-157.5002,0,,,,,
"Bones44",Bones_C,43645.77,13949.35,1499.6,0,-123.7501,0,,,,,
"Bones45",Bones_C,46008.09,7611.197,-1071.697,0,67.50011,0,,,,,
"Bones46_9",Bones_C,43510.76,3589.509,1219.526,7.013484,0,0,,,,,
"Bones47",Bones_C,44746.83,3147.77,120.689,0,39.79987,0,,,,,
"Bones48",Bones_C,41013.24,8790.977,2193.9,,,,,,,,
